Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
44709,B001EQ55RW,A3JCWGHCVC2ZNF,Sheri in Reho,1,2,4,1212364800,Chocolate + almonds = A match made in heaven!,"Let me just out myself from the get-go here--I am a HUGE chocoholic.  I am also an almond lover and eat a small handful of dry roasted, unsalted almonds nearly every day.  So, when I saw dark chocolate cocoa-roasted almonds offered on amazon, it seemed a match made in heaven. :)<br /><br />What surprised me most, I think, about these delicious cocoa-roasted almonds is that they are not over sweet (only 1 gram of sugar per 1/4 cup serving).  I worried that they would taste like candy and that is not something I need more of (I am already slave enough to the Sweet Monster!).<br /><br />Another pleasant surprise was that the almonds are not salty.  I have hypertension and need to limit my salt so, when the almonds arrived and I reviewed the nutrition label, I was pleased to see that they only have 25 mg of sodium per 1/4 cup serving and that they are made with dry-roasted vs. oil-roasted almonds.<br /><br />In my chocoholic fervor while ordering, I hadn't paid attention to what size cannister the almonds would come in, so I was again pleasantly surprised to find that they came in a generous 11 oz. cannister.<br /><br />I had some friends over last weekend and put out a dish of the almonds on the table.  I lost count of how many times I heard ""Mmm! These are GOOD!"" but I know that the dish was nearly empty when they left."
438301,B001E5116C,A2Z6ALQTJEJSQS,savy mom,6,13,1,1287532800,overpriced!!!!,"You would be crazy to pay this price... you can get the exact same thing at Sam's club for 27.99!!  Amazon has awesome diaper deals, but is way off on formula prices!"
110638,B00438XVGU,A15UO01QB4PMYU,Flying Platters,0,0,5,1287100800,Quality taste,I am not an avid coffee fan but drink it on ocassion.  I use half the packet and it is perfect for my palate.  I buy VIA to have on hand for guests since I don't own a coffee maker.  Worth the extra cost for quality taste.
145796,B003D4F1QS,A1H5QWR9GJ3CM4,G. Higley,2,5,5,1314662400,Great Tea - Stupid Name,"This is an excellent ""everything but the kitchen sink"" blend.  It's my favorite tea.  High quality product and individual foil packaging to retain it.  Pity it was given such an idiotic name."
95330,B000ER5EKA,A2BD10GGV6IFRC,ikko,0,0,2,1340064000,not organic but tasty,"It should not be advertised as organic, since it doesn't have the USDA organic seal and only the flour and the cane sugar is organic. Still it is tasty and partially organic snack."
10800,B001GM969M,AKU18EGFF6G02,The Man,1,1,5,1325116800,Tasty alternative to Cane Sugar,"This Honey Granules is tasty and a welcome alternative to Cane Sugar. I use it in my morning oats (steel cut oats), Bird's custard and Tea. One or two teaspoonfuls go a long way. It is better stored in the refrigerator. Consider it in place of over-processed store bought cane sugar."
248644,B004CZURWK,A1HD6Y4UDSYMC5,Mindy,0,0,5,1347840000,very pleased,Our Papillion is a very picky eater.  She loves the way this product is prepared.  I was very surprised and satisfied with the quality of the product and the packaging.
79504,B003TNANSO,A2BVRY6JO35VKL,Gordon,3,6,2,1283040000,Unfortunately out of the Zone,"Anyone interested in The Zone, these are 13g carbs, only 4g protein. Completely out of the zone... as most bars are. Of course you can't find that info here on Amazon, gotta go poke around the Kind website, and after a while, there it is. So, beware!"
295390,B002L8XKEW,A9KKSCBTKXWMU,Kathryn,0,0,5,1342742400,Unbelievably good,"Love this product.  How can these be 1 pt on weight watchers for 3-4 cookies?  My plain shortbread list the following ingredients- wheat flour, butter, sugar, salt. I read the review claiming for this to have all sorts of additives.  What kind were they eating?  Is it flavored?"
415306,B001VNP3R0,A11M9C8K884RUY,MikeSSteacher,1,1,5,1304899200,Mustard seed review,"The three bags of brown mustard seeds were a good value and provided a tangible gift for our congregation on Resurrection Sunday.  We were able to half fill 250 small plastic bags (2"" x 2"") with the seeds, and had some left over."
57549,B005763OZK,A1C6ZDBWIJYP4N,claire schiltz,0,0,5,1332806400,Happy trail Mix,"Happy is the word for extreme trail mix in a granola bar.  The texture is good and chewy, the family really likes to have these bars for all occasions.  Most of the time is when they are hunger for candy, this is so much better."
438715,B005HGAV8I,AY0H2WLT5PET3,Lisa Vanderveer,27,29,1,1328054400,disappointed!,The product description indicated a chance to try 35 different k-cup flavors.  What I received was half French vanilla (all the same brand) and 3 other flavors.  Not what I would consider a variety.  My first disappointing Amazon order.
125496,B0001VWCV8,AE81ENB16KGTS,"IAN BRUCE-DOUGLAS ""AZLBRAX""",0,0,5,1270684800,"YES, INDEED!","These are great!  I use them to make my own Southern-style hot sauce by putting 12 whole peppers in a blender, along with red wine vinegar and some freshly ground organic salt.  Let me put it this way:  I don't buy hot sauce in the stores, anymore!"
92668,B001AHJ2D8,A2GPEV42IO41CI,Kona,2,2,5,1220486400,Delicious snack,"These all-natural multigrain tortilla chips/crackers are very tasty.  Just like the restaurant tortilla chips you nibble on while waiting for your meal, these are slightly salty, crispy, and chewy, and I wanted to keep eating them even when the bag was all gone.<br /><br />The chips are high in fiber and there are only 140 calories per bag, making it a perfect snack.  Delicious!"
133114,B0090X8IPM,A2X61KKXXR6WNP,"Sean P. Logue ""If you can't win, change the r...",0,0,4,1291852800,"Fairly strong vanilla scent, not as much vanilla taste","I had high hopes for this coffee.  I sometimes enjoy having a flavored coffee, but I don't generally like the sweetness that comes with the syrups.<br /><br />When I brewed it, it had a very strong, natural vanilla smell, which I really liked.  It made my kitchen smell warm and inviting!<br /><br />The taste, however, is much more subtle.  Perhaps this is because the coffee is strong, and vanilla is a delicate flavor.  I found that most of the vanilla was really coming in through the aroma.<br /><br />So, if you are looking for something that tastes like coffee with syrup in it, this definitely isn't it. However, I think it would get a bit overpowering for my taste if it did, so I'm fine with that.  Just understand what you are getting.<br /><br />Sean P. Logue, 2010"
322100,B0012V1G0Y,A1B90KEO07VV6J,Amie M. Standal,0,1,1,1276992000,Not So Everlasting,"I bought two of these treat balls for two large breed dogs.  One, (my power chewer) is a German Shepherd/Wolf mix, the other is a Vizsla/lab mix who isn't easily impressed by chew toys.  I filled the inside of the ball with small treats, and capped both ends with the round treats provided.  On the upside when they were actively chewing on the treat balls, they were fully absorbed, and were extremely happy with them.  In about an hour and a half both dogs had chewed the everlasting out of at least one side of each of their treat balls.  By three hours there were no treats left in either of them.  Since the ball itself seems pretty flimsy I then took the balls away so they wouldn't destroy those too.  The treats give off a nauseating smell as the dogs are chewing them as well, to the point I had to turn on a fan, and even left the room.  I wouldn't recommend this product due to the high price tag, and the fact that it just doesn't deliver on it's name."
475026,B000VTR1G6,A2SJ23SZTYY9EU,Glenn Cartwright,0,0,4,1286150400,Very Easy To Use,I didn't buy Perfect Pod to save money.  I bought it so I could use my favorite brands of coffee with my pod coffee maker.  Perfect Pod allows me to do that and it is very easy to use.  I prefer it to a permanent filter basket because there's no mess to clean up after each cup of coffee.  The only thing that would make Perfect Pod better is if they included a coffee scoop sized just for the pods it makes.
159288,B0001W7M1W,AE2FJJ3UM4VS7,"J. L. White ""fiction addict""",0,0,5,1333929600,Delectable cookies!!,"Although these cookies have 9 grams of sugar per serving (8 cookies), the tart lemon flavor is predominant. They are much lower in calories than other sweets. My only complaint is that it takes some will power to have just 8 of these little pieces of heaven!"
304069,B0029NVJ4M,A1WLPEM7Z6LM35,"Gabriela C. Zakak ""Gab""",0,0,4,1339891200,They just love this!,"My cats gobble these up...they love this treat!  I just wish the morsels were a little larger so they would chew them!  They like them so much that they just swallow them whole!  I give them 4 stars due to the size, since they don't chew them, it doesn't help prevent tartar on their teeth...."
140360,B00283LQI2,AG1HG5YIA9SAN,Smilz,0,0,4,1328400000,Disappointed,My cats love the seafood variety and receiving it monthly at a great price was a huge benefit.  I have received the package damaged and the cans smashed open.  The smell was so bad I think it was that way for awhile.  Then last month the price went up from $13 to $21 so I cancelled.
532957,B009E7YC54,A2H9YMB2JN78Q8,Liz2buy,0,0,5,1335484800,Real peanut butter taste,I was totally blown away by the aroma even before tasting.  Will definitely buy again.  I am not quite as fond of the chocolate peanut butter.  It is not a Reese's cup.
524863,B0007DHMU6,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",1,1,4,1158192000,Basic Orange Herb Tea,"****<br /><br />Tazo's Wild Sweet Orange Herbal Infusion is a nice orange herbal tea. It contains lemongrass, blackberry leaves, citric acid, rose hips, spearmint leaves, natural flavors, orange peel, safflowers, hibiscus flowers, rose petals, natural orange essence, ginger root and licorice root. It is not sweet, very fruity, and not subtle at all, a wonderful tea if you enjoy orangey teas.<br /><br />Tazo is an interesting company that makes only super premium teas. They are socially responsible, based in Portland, and have the motto, ""The Reincarnation of Tea"". Tazo is owned by Starbucks. Their web site is fun and quirky, with a Zen-type focus, definitely worth checking out. It is unclear, though, from their web site, how many of their ingredients are organic or kosher, and they do use some ""natural flavors"" in their teas--this wording seems a little vague for a super premium tea.<br /><br />On the paper tea packet, Tazo writes, ""a lively blend of sweet citrus herbs and orange essences. Sweet, yet tart, this is a cup of liquid sunshine, radiating multi-layered orange flavors with exotic hints of spice and a distinctive floral finish. Wild, indeed."" On their web site, Tazo describes the flavor profile of Wild Sweet Orange as ""tart, sweet, smooth, licorice"". Tazo describes the aroma as ""oranges, roses, lime"".  This is pretty accurate, although the words give hope that the taste of the tea never quite approaches.<br /><br />I would rate this tea, and Tazo in general, as good---better than premium teas like Stash or Celestial Seasonings---but not as good as Numi. I'm soooooo spoiled by Numi teas, which is why Tazo Wild Sweet Orange gets only four stars.<br /><br />****"
